,Time_Ensemble,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
19,2002-Aug,1.9012241423804226,2.3339051423804227,1.6136981423804229,1.3160601423804228,1.7134841423804228,2.0263771423804227,2.438614142380423,2.7694981423804226,1.2899191423804228,1.6284971423804229,0.7157871423804227,1.2926921423804227,2.4166691423804227,1.3838851423804228,1.5069981423804228,0.4284861423804227,1.5659391423804228,1.4571181423804227,1.8918231423804226,1.2185721423804226,1.6010261423804226,1.8477121423804226,1.3563851423804227,1.5490601423804227,1.7227201423804228,1.9431471423804227,1.4936431423804226,1.1102611423804227
20,2002-Sep,1.4772777964404895,1.6820837964404896,1.5149307964404894,1.0079337964404895,1.7245627964404895,2.267020796440489,2.1832647964404894,2.7839987964404895,1.0540117964404894,1.3342097964404895,1.6467797964404896,0.8413487964404894,2.0097907964404893,1.5495497964404894,1.6604797964404894,0.4687207964404895,2.0473047964404896,1.4834657964404894,1.9265657964404894,1.4057897964404895,1.5018757964404894,1.4638407964404894,1.5245907964404894,2.0945067964404895,1.5137017964404895,1.9892997964404895,1.7493157964404893,1.5622257964404895
21,2002-Oct,1.6117478398220244,2.0154688398220246,1.5109768398220245,1.2869218398220243,1.7586998398220244,2.1902208398220244,2.0730638398220247,2.5726288398220247,1.3029378398220244,1.3536208398220244,1.8395838398220243,0.9061048398220245,1.6616198398220243,1.6176038398220245,1.8946558398220243,1.0993108398220244,1.9815318398220243,1.2154898398220244,2.0857488398220245,1.1647458398220245,1.5414588398220244,1.5754978398220243,1.8989268398220245,1.7452008398220245,1.6158528398220244,1.3951438398220244,1.6757658398220243,1.5561868398220244
22,2002-Nov,1.3435123503893216,1.8774023503893216,1.1783263503893218,1.1050463503893218,1.4005133503893217,1.9698683503893215,2.0040783503893214,2.826140350389321,1.5591403503893217,1.2006003503893217,2.077156350389321,1.0002693503893214,2.120993350389322,1.6843943503893217,1.5945003503893216,0.9965743503893214,2.650636350389321,1.4461203503893216,2.0876613503893213,1.5914543503893217,1.6696543503893215,1.1638203503893214,2.422316350389322,2.0127713503893214,1.4826033503893217,1.6440973503893215,1.6487123503893217,1.5995593503893217
23,2002-Dec,1.1629705094549498,1.65340250945495,1.3767505094549497,0.48443350945495034,1.40790050945495,2.01967150945495,2.06524450945495,2.8569045094549503,1.47761950945495,1.6024845094549498,1.8127935094549503,1.4321855094549498,2.2356545094549496,1.9736055094549503,1.3982925094549499,1.43457550945495,2.43554950945495,2.17449250945495,2.6473695094549496,1.3829085094549498,2.32515650945495,0.9133235094549503,2.0813115094549497,1.7342115094549495,1.6501525094549496,1.45740650945495,1.4973975094549496,1.6643135094549502
24,2003-Jan,1.6490996218020015,1.658595621802002,1.3174986218020015,0.5598356218020015,1.6799626218020016,2.477762621802002,1.9761426218020013,2.775977621802002,1.723136621802002,1.5493956218020015,1.783227621802002,2.133209621802002,2.5027316218020017,2.086666621802002,1.8892176218020014,1.2378216218020013,1.6013096218020015,2.3164886218020015,2.2957916218020014,1.6677506218020017,2.114237621802002,1.2615766218020017,1.9498506218020015,2.1395176218020016,1.6579126218020015,1.180085621802002,1.4960586218020016,1.552487621802002
25,2003-Feb,2.37876449054505,2.00311049054505,1.1852124905450503,1.0094674905450503,1.1498444905450502,1.9889684905450502,1.3586254905450503,2.2015704905450497,1.5527644905450502,1.4634524905450497,1.86762649054505,1.6173084905450499,1.8948454905450505,1.5535914905450503,1.8865734905450497,0.9754304905450497,2.0151754905450505,2.51146049054505,2.75250249054505,1.2181724905450504,1.8456404905450499,2.1244744905450497,2.12238549054505,1.9161194905450505,1.3490334905450498,1.0125974905450499,1.3964904905450504,2.2729594905450505
26,2003-Mar,2.095775749721913,2.014171749721913,0.9555447497219132,1.3998507497219133,1.1870867497219133,2.274230749721913,1.2929217497219132,2.560827749721913,1.614350749721913,1.521322749721913,2.1067317497219133,1.4997137497219133,2.267875749721913,1.608340749721913,2.271450749721913,1.1838047497219133,1.590068749721913,2.4364387497219133,2.8427077497219133,1.4537817497219132,1.696586749721913,2.113718749721913,2.5641297497219133,1.769247749721913,1.149178749721913,1.355648749721913,1.396748749721913,1.9468107497219131
27,2003-Apr,1.6438031657397107,1.5768151657397107,1.3323461657397107,1.6700681657397107,0.9232231657397107,1.7125711657397107,1.2768051657397106,2.5181571657397104,1.6412411657397108,1.7110751657397107,2.2051821657397106,1.6202621657397107,2.106649165739711,1.6394541657397106,1.5787451657397107,1.2847651657397106,1.5124371657397107,2.3900671657397106,2.4397641657397107,1.5882321657397107,1.5867221657397106,2.3356601657397107,2.2158171657397108,1.4263391657397106,1.8960841657397107,1.7789961657397106,1.4698451657397107,2.107313165739711
28,2003-May,1.8413848876529477,1.2820578876529476,1.3124068876529478,1.2162858876529477,0.7019808876529479,1.7779268876529477,1.2034968876529475,2.4303908876529476,2.0761748876529476,1.8213148876529477,1.7988718876529477,1.6399208876529476,1.6913978876529476,1.0319878876529476,1.2409198876529475,1.6077298876529478,1.8857178876529477,1.9417838876529476,2.1859928876529477,1.2585848876529475,1.9916628876529476,2.1866848876529477,2.013734887652948,1.7945228876529478,1.8478718876529476,2.4341638876529474,1.4234248876529478,2.4477558876529475
29,2003-Jun,1.8352316073414903,1.6373506073414905,1.9689286073414904,1.1788386073414903,0.32482860734149055,2.40017760734149,0.9135426073414905,2.0999576073414903,2.26806060734149,1.3983366073414905,1.5919256073414902,1.9206156073414902,1.7546226073414903,1.0558966073414902,0.9259056073414902,1.6378676073414904,1.8174006073414901,2.14170360734149,1.7022636073414903,1.5305136073414904,1.9140296073414902,1.9908986073414905,2.33101060734149,1.9698846073414904,1.3193336073414903,2.5172306073414905,1.1878516073414902,3.0424956073414906
30,2003-Jul,1.8418667897664072,1.8856167897664071,2.526794789766407,1.435858789766407,0.17978778976640708,2.259379789766407,1.3352057897664071,2.0325947897664074,2.296653789766407,1.2598797897664071,1.3550417897664069,1.5790407897664072,1.3519017897664072,1.2331837897664073,0.5863787897664072,1.330988789766407,1.6203337897664072,1.9899957897664071,1.985060789766407,0.5591607897664073,2.002677789766407,1.667564789766407,2.456586789766407,1.5602257897664071,1.118275789766407,2.4523017897664072,1.7937147897664072,2.546597789766407
31,2003-Aug,2.007205142380423,1.8366651423804228,2.060211142380423,1.2312211423804227,0.7402941423804228,2.0383161423804226,1.4450921423804228,2.2308021423804227,2.4283561423804225,1.3737731423804227,1.4941111423804228,1.7465551423804226,1.3558511423804227,1.5348851423804226,1.1601951423804227,1.8988981423804228,1.6026011423804227,1.7282551423804227,2.1994281423804227,0.6874371423804226,2.8337171423804226,1.6518171423804227,2.002528142380423,1.9736811423804226,1.4716051423804228,2.1365471423804228,1.7260441423804227,2.6860521423804227
32,2003-Sep,2.3984567964404895,1.5859937964404893,1.9620027964404896,1.5342397964404895,1.3249967964404894,1.9236707964404895,1.4424617964404896,2.3324897964404894,1.9135327964404896,1.3197587964404895,1.2566337964404894,1.5906037964404893,1.3665037964404894,1.4305117964404894,1.7346237964404896,2.1126217964404894,1.1231557964404895,1.7294767964404896,2.0235737964404894,1.2497617964404895,2.4941517964404896,1.8983627964404894,1.8060427964404895,2.2569717964404896,1.6824907964404894,2.1992197964404894,1.5802887964404895,2.168956796440489
33,2003-Oct,2.2289638398220246,1.4661938398220244,1.7899738398220244,1.2994998398220243,1.2109458398220243,2.1429478398220247,1.2082418398220245,2.5737718398220246,1.8129968398220244,1.4590708398220245,1.4693278398220244,1.5459648398220245,1.5856568398220243,1.7623378398220244,1.6292168398220244,1.6576008398220243,1.5042188398220244,1.5787078398220245,2.3389008398220246,1.4732088398220244,2.3444488398220247,2.3405978398220246,1.5086558398220244,2.3175898398220247,1.6577268398220244,1.9204798398220244,1.6571188398220245,2.3448608398220245
34,2003-Nov,2.205409350389322,2.1133763503893213,1.6347243503893214,1.5757573503893214,1.6363443503893214,2.6811453503893214,0.9800633503893215,2.3613273503893217,1.7734983503893216,1.3029793503893217,1.1708673503893214,1.7320013503893215,1.9238033503893215,1.8941933503893216,2.002411350389322,1.7102353503893215,1.7763763503893215,1.5993323503893215,3.008785350389321,1.8663583503893215,1.8984843503893214,2.338777350389322,2.0003803503893214,2.115744350389322,1.7534533503893215,1.9648003503893219,1.5004603503893215,1.8921263503893218
35,2003-Dec,2.42051250945495,2.0104995094549496,1.4766995094549502,1.3337325094549497,1.28100050945495,2.4691135094549503,0.94029450945495,2.45850550945495,1.8930475094549495,1.7995135094549495,1.0817675094549495,1.2550875094549498,2.0719375094549495,1.9308385094549498,1.7674695094549495,1.5192675094549495,1.7120945094549498,1.6598975094549502,2.73252450945495,1.6425125094549502,1.6465765094549498,2.1465425094549495,1.89540150945495,2.38120750945495,1.50654450945495,2.2295355094549496,1.8067695094549503,2.0906955094549495
36,2004-Jan,2.3910946218020017,1.723136621802002,1.9549406218020016,1.1746806218020014,1.3919306218020013,2.137060621802002,1.4589576218020017,1.8951266218020013,1.7330686218020013,0.9208386218020017,1.000459621802002,1.5192876218020013,1.9565846218020013,1.172302621802002,1.6063496218020017,1.4378416218020016,2.010912621802002,1.8115716218020017,2.4798486218020015,1.485735621802002,1.6363956218020013,2.516699621802002,1.5861116218020017,1.680035621802002,1.3958226218020018,2.1080206218020017,1.601128621802002,2.0478446218020014
37,2004-Feb,2.37038349054505,1.30797949054505,1.7987654905450499,0.7963594905450502,1.58758449054505,2.1202174905450497,1.7848394905450502,2.39319049054505,2.0610084905450505,1.1785114905450498,1.7918164905450502,1.3271284905450504,1.8602384905450502,1.1598914905450504,2.16265449054505,1.7159784905450501,1.98344549054505,1.8912174905450505,2.47301849054505,1.49059349054505,1.1433664905450498,1.88488449054505,2.0764544905450504,1.5782344905450505,1.27243449054505,2.55636749054505,2.14676149054505,1.3613764905450503
38,2004-Mar,2.085491749721913,1.921160749721913,1.614881749721913,1.1681087497219131,1.6091227497219132,2.289991749721913,2.296487749721913,1.9451367497219132,1.6001097497219132,1.405142749721913,2.1504167497219133,1.714540749721913,1.9107707497219133,1.7136787497219133,2.1373427497219133,1.939034749721913,1.588349749721913,2.215504749721913,2.6319507497219132,1.7002747497219133,1.3002957497219132,1.5881097497219132,2.0961007497219133,1.631691749721913,1.4041867497219132,2.5446057497219132,1.6895297497219133,1.828202749721913
39,2004-Apr,1.9252871657397108,1.6909861657397107,1.4919021657397107,0.9219661657397107,1.7178081657397106,2.4090071657397107,1.8862581657397106,1.5499131657397107,1.9283591657397108,1.7074241657397107,2.261044165739711,1.6066901657397108,2.1512341657397105,1.5854321657397108,2.0019331657397106,1.8118541657397107,1.4860041657397107,2.2686991657397106,2.1932331657397106,2.121883165739711,1.6247631657397106,1.4157841657397108,1.5654941657397106,1.9644481657397108,1.6331571657397106,2.9211531657397107,1.2707291657397106,1.7379281657397105
40,2004-May,1.6389698876529477,1.3037538876529475,1.4136098876529477,1.4120708876529475,1.6455948876529476,2.2455688876529476,2.1780468876529477,1.3477798876529477,1.9097698876529476,1.2729178876529477,1.9630518876529477,2.288394887652948,2.1185188876529475,2.233621887652948,2.0344718876529475,1.9761218876529476,1.5028078876529478,1.4527408876529475,2.1136188876529474,1.9006318876529478,1.2025208876529478,1.4641128876529477,1.6360858876529476,1.7731518876529477,1.3502428876529478,2.596109887652948,1.1712518876529479,1.0440808876529477
41,2004-Jun,1.1527906073414904,1.8249166073414904,1.3046036073414902,1.8565606073414904,1.7456326073414905,2.3274326073414904,2.3362546073414903,1.4134656073414904,1.7395756073414903,1.3441786073414903,1.5913876073414905,2.1776616073414905,2.4072076073414905,2.1966716073414903,1.7759606073414904,1.8473726073414904,1.5981926073414905,1.6307856073414904,2.1489886073414906,1.6007916073414905,1.5601636073414902,1.2057076073414903,1.4983576073414904,1.8224076073414905,1.0395306073414905,2.52145960734149,1.1781656073414903,0.7040626073414904
42,2004-Jul,0.9135627897664071,1.7817587897664071,1.166624789766407,1.420455789766407,1.689218789766407,3.071537789766407,2.158129789766407,1.527945789766407,2.7445287897664072,1.575525789766407,1.9300617897664072,2.4303797897664072,2.663104789766407,1.597856789766407,1.308370789766407,2.124467789766407,1.660662789766407,1.702203789766407,1.872564789766407,1.007245789766407,1.889714789766407,1.769708789766407,1.424608789766407,1.119603789766407,1.134882789766407,2.607595789766407,0.8399307897664072,0.6562087897664073
43,2004-Aug,1.0156441423804228,1.5199141423804226,1.6317431423804227,1.4983651423804227,1.7015261423804227,3.114473142380423,2.4916741423804227,2.2310021423804227,2.224499142380423,1.7443951423804227,1.6086631423804227,2.5534181423804228,2.691992142380423,1.4708011423804228,1.7972321423804227,1.3489551423804227,1.5423971423804228,1.2705741423804227,1.6829381423804226,1.0208281423804226,1.6947991423804227,2.3024651423804228,1.3075751423804227,1.5869551423804227,1.4835311423804227,2.5656841423804226,1.1903901423804228,0.9895251423804228
44,2004-Sep,1.1727867964404894,1.3427717964404895,1.7796287964404893,1.6115877964404894,2.2054347964404895,2.8610277964404895,2.0271267964404895,2.2188987964404894,2.4813087964404894,1.9804487964404895,1.8020477964404895,2.0417307964404894,2.2739547964404894,1.9098887964404896,2.4977457964404897,2.0876807964404893,1.7095697964404895,1.6369277964404896,1.7287557964404896,1.3507707964404894,1.5843417964404893,2.2723507964404894,1.5173487964404895,1.7080877964404895,1.5669307964404895,2.4007177964404898,1.5899647964404895,1.3694237964404894
45,2004-Oct,1.6526688398220244,1.0031678398220245,1.5245988398220245,1.5118018398220243,1.7931208398220244,2.1170378398220246,2.1252308398220245,1.5778468398220244,2.1733458398220247,1.6364068398220244,1.7981118398220244,1.5499538398220245,1.7777838398220245,1.8906028398220245,2.1900148398220245,2.7525378398220246,2.0029388398220247,2.253625839822025,2.0056958398220246,1.8402908398220243,1.6127828398220243,2.189870839822025,1.1377048398220244,1.2847538398220244,2.1517588398220244,1.9017338398220245,1.7423248398220244,1.6294838398220244
46,2004-Nov,1.7064623503893217,0.7531833503893215,1.5092543503893214,1.0687983503893217,2.0972193503893215,1.9264513503893217,2.1517193503893215,1.9136553503893214,2.111931350389322,1.4676653503893213,1.9487173503893218,1.2741253503893217,2.197651350389321,2.367467350389321,2.0668023503893216,1.9045163503893217,1.7785213503893216,2.2127753503893213,1.8897483503893215,1.7071063503893216,0.7394563503893217,2.015309350389322,1.1045243503893216,1.2204323503893217,1.8342913503893215,2.430253350389321,1.7309033503893216,1.3958463503893217
47,2004-Dec,1.56711250945495,1.3300395094549495,1.29694350945495,0.94149550945495,1.5640325094549503,2.2260525094549495,2.0409105094549496,2.06298850945495,2.0718305094549496,1.3395795094549499,1.4910605094549503,1.8139825094549495,2.1007285094549495,1.2821725094549503,2.04315150945495,2.9298765094549495,0.87707650945495,2.4838305094549495,2.17188650945495,1.2950235094549498,0.99766050945495,1.77443050945495,1.4556245094549496,1.15699250945495,1.4408145094549498,2.19779150945495,1.55360350945495,1.4360475094549496
48,2005-Jan,1.812107621802002,1.6770246218020013,1.5689356218020016,0.8610876218020014,1.4396066218020014,1.8398846218020015,1.6063226218020015,2.2146566218020016,1.5132766218020013,1.850563621802002,1.4506506218020014,1.8367066218020014,1.8844676218020018,1.0581786218020017,2.077178621802002,2.7119536218020013,0.9588076218020021,2.8641306218020013,2.1326176218020017,1.4918416218020019,1.6438316218020015,1.409746621802002,0.8879786218020014,1.0390806218020021,1.001163621802002,2.2934336218020013,1.5498666218020016,1.8190616218020015
49,2005-Feb,1.8380974905450498,1.67095749054505,1.32857349054505,0.94043349054505,1.5712874905450502,1.92757849054505,1.5037894905450497,1.5808064905450503,1.3802644905450498,1.6338334905450504,1.87997949054505,1.9075234905450498,2.08698049054505,1.3427704905450502,2.0725034905450497,2.4363704905450505,0.3982394905450497,2.6720364905450498,2.0738294905450503,2.2941174905450503,1.5525194905450497,1.5247504905450504,1.3673564905450504,1.0330094905450502,0.7240394905450498,2.5419324905450504,1.4618324905450497,1.1109264905450504
50,2005-Mar,1.8148947497219132,1.485751749721913,1.5301147497219132,0.8941567497219132,1.7192387497219133,2.085062749721913,1.564083749721913,1.7670417497219133,1.5264237497219133,1.1396037497219131,1.447702749721913,1.876897749721913,2.001037749721913,1.602382749721913,2.184514749721913,2.4121497497219133,0.7531537497219132,1.860716749721913,1.774794749721913,1.851594749721913,1.9854517497219133,1.4423787497219132,1.356185749721913,1.6757377497219133,0.7813787497219131,2.4576047497219133,1.0570727497219132,1.8655187497219132
51,2005-Apr,1.5826111657397106,1.7166231657397106,1.8483191657397107,0.7557441657397107,2.1020591657397105,2.215077165739711,1.3611661657397107,1.5829691657397107,1.5092021657397106,1.0715921657397107,1.3290791657397107,1.8547671657397107,1.5867531657397107,1.3549291657397107,2.2689411657397107,2.4416701657397106,1.0632671657397106,1.7413861657397107,1.7921711657397106,1.9291291657397107,1.8822551657397106,1.8659401657397106,1.5643641657397107,1.6786221657397107,1.3839351657397108,2.1727311657397106,0.9749631657397106,1.7154561657397107
52,2005-May,1.5678848876529476,2.0333798876529476,1.7648868876529478,0.7909658876529475,1.6193208876529477,3.004310887652948,1.8957888876529476,1.506690887652948,1.7717538876529477,1.5642848876529476,1.8748378876529477,1.6535628876529478,1.9620638876529477,1.2750638876529479,1.4417468876529478,2.0597188876529477,1.2305408876529476,2.0092748876529476,1.7374448876529476,2.3032858876529474,2.8606728876529477,2.0628678876529474,1.4505608876529479,1.6048018876529477,1.8634358876529478,2.187203887652948,1.5322648876529477,1.8593678876529476
53,2005-Jun,1.4439156073414905,1.8197516073414906,1.7209076073414904,0.9114246073414902,1.3183766073414902,2.4449916073414903,2.2432596073414905,0.9992336073414902,1.6425096073414904,1.4951056073414901,1.8796526073414905,1.3668506073414903,2.5249946073414904,1.8469846073414904,1.4303616073414904,1.8991036073414902,1.1246806073414906,1.6527276073414905,2.2020296073414904,2.53766260734149,2.2639696073414903,2.35059560734149,1.4796646073414905,1.7232156073414902,1.5930096073414903,2.26371460734149,1.7344566073414902,1.7398046073414903
