,Time_Ensemble,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
10,2001-Nov,0.85704803,0.14765167,-0.6997204,0.25614738,-1.2585869,0.9368229,0.64541626,0.7503872,1.6064987,-0.39998055,1.1269855,0.0019187927,-1.0622673,0.92718697,-0.025054932,3.3341846,-0.4355259,0.16209412,-2.8692455,0.42681885,0.37428093,-0.5048847,-1.7003765,-0.09220886,2.9026814,1.7319489,0.053527832,0.14086533
11,2001-Dec,-1.1457233,-0.17440033,-2.8661366,0.9994049,-1.4817238,0.95288086,-0.753458,0.072589874,2.4567223,2.0179157,0.44120216,1.5119152,-0.85702896,-0.65151024,-2.1033573,3.7064037,-0.91138077,1.142376,-1.7557125,-2.7458744,1.2586708,3.5669918,0.6667156,-1.6480179,0.28025055,2.108036,-0.09066391,2.3642006
12,2002-Jan,0.68395615,-1.6007767,-1.9493275,2.8150043,0.084970474,-0.5788269,-1.1717243,1.2675667,2.4655628,-0.07817078,2.2551556,0.6066303,-0.8757496,-0.5921364,-0.79146385,3.311535,-1.7873459,1.9195747,-1.710865,2.6233463,-2.812643,-2.1967106,0.4620266,-4.853815,-1.4308109,-2.1495533,-2.824068,0.5829792
13,2002-Feb,-4.487132,-0.45537758,0.5882988,-2.566042,0.24449539,1.413948,2.130722,-0.6814995,-0.47592354,-0.04844284,1.8204441,2.5973892,0.61260223,-3.639328,-0.6281223,1.6004181,2.1939297,-1.9715061,1.70294,-0.9586315,1.5283413,-2.17515,0.71578217,-14.621395,2.5444908,1.4715424,0.22517014,2.3282433
14,2002-Mar,-1.4039936,1.3927326,-1.9425201,-1.5385056,-1.3743382,3.3561687,-0.052999496,-0.78513336,-2.2486439,-4.2285767,-1.9069386,2.5268402,-3.5047464,-6.1303415,-2.1797714,-2.4703426,0.5635166,3.702032,-0.31683922,-1.513298,-1.9393883,-0.42770004,-2.1101894,-5.013386,4.426487,0.23973083,3.2226772,-1.488802
15,2002-Apr,-0.7108021,-1.019619,2.2075958,-0.6927414,-0.36893272,-0.6277981,1.8054466,1.1601295,0.031974792,-2.6413307,-1.860836,0.57836723,-1.9154758,0.19836235,-0.70928,1.5725441,-3.0986872,0.24541283,0.6862793,-0.2206955,-0.47008324,-2.276661,1.3578243,2.8345222,3.3223515,-2.9437113,1.5024033,0.7763386
16,2002-May,-0.65855026,-2.0476017,1.7767487,-0.18629265,-0.013900757,-0.8569565,0.3019371,-0.44299507,0.79001427,-0.78647995,0.86398125,0.750967,-0.18619919,1.998766,-1.35466,-0.7995224,0.5800514,2.105095,-1.5162544,0.4328289,1.1658058,-1.2364006,-0.081480026,1.4146214,1.3859425,-2.7575169,-1.4856129,1.6917286
17,2002-Jun,-0.3488369,-1.9514866,0.0667572,-1.6523113,1.6193352,2.3402786,0.4978962,2.2278519,-1.2586613,-0.8455486,3.6114483,0.8435402,0.08134079,0.18944359,-0.5214577,0.8660221,-1.6955681,3.7015648,-1.1079121,0.62516403,3.5001373,-1.0070248,0.6811638,0.8895588,0.7762432,-1.7864933,1.6015549,0.05539131
18,2002-Jul,-2.4218025,0.32884598,1.8225231,1.1737804,0.80685806,1.3370018,-2.533764,1.815958,0.11343956,-0.5566063,2.1518517,2.206232,0.273489,-0.1361885,-1.2567081,-0.020133972,1.2015591,0.3621254,0.24991417,1.3212109,2.1994514,0.27465057,-0.7030525,0.20267677,2.8639946,0.37215805,1.7554493,-0.4583454
19,2002-Aug,1.3444691,-1.6990356,1.3494396,2.11018,0.56254387,2.0455513,-0.88015175,-0.06994057,1.4540291,-1.2808971,1.3353615,1.1958694,2.1994076,0.7420311,0.34690666,0.2400856,0.7153473,0.3773613,0.8313408,2.0443783,1.2664108,-0.68032455,1.2014351,1.516882,1.6366806,-1.4129105,0.54016304,0.9447689
20,2002-Sep,0.66786957,0.34928322,-0.30621338,0.731905,1.7962017,-0.124118805,-1.1676178,0.585701,0.19345284,-1.0759335,-1.4022713,1.1154099,1.9239655,-0.5370827,-0.88256073,0.30563927,-0.002380371,0.5873127,0.5791416,1.145668,-0.9199333,-0.8990021,1.2179623,1.2499199,-0.42081833,0.56840134,-1.867773,-1.3704624
21,2002-Oct,1.1896954,-0.26870346,0.20674515,-0.12503052,-0.05072975,-0.48433495,0.4493866,0.41111565,1.4175777,-0.69999886,-0.73389816,0.7661953,2.727993,1.326191,-1.147047,0.6437912,0.3230362,-2.2757692,0.09187508,1.8980846,1.5470066,-2.390314,1.4087639,2.0817127,1.4023895,-2.564166,0.8585777,0.17237854
22,2002-Nov,1.2645912,0.05895996,1.5871735,1.7178898,0.8539486,1.8439121,0.4939003,1.3119316,0.9493332,-0.289711,-0.22658348,1.2654114,2.0199738,3.8258266,-0.40451622,1.0436859,-2.6283665,-1.155262,-0.75696373,-0.2354393,-1.4794178,-1.5261993,-0.47976875,1.5170879,-2.7441444,-0.46276093,-0.6798687,-0.2417965
23,2002-Dec,-0.3486271,0.1614685,0.07949638,2.1253319,-1.1361141,-0.40852165,2.0017014,2.0608978,2.0886707,-2.4062805,-2.6896896,0.60895157,1.0882263,0.48208237,-2.9647293,-3.4600697,4.495638,-1.4699726,0.12107849,1.9993572,1.131113,-1.5243931,0.5869026,2.047781,1.0295658,-2.1839867,0.20524406,-0.93699265
24,2003-Jan,-1.1794147,-0.7527981,1.3100967,3.115057,3.2639046,2.0410404,0.07741737,-0.218544,0.4012394,1.1666698,1.2715797,0.92598724,0.95856285,0.5264282,0.28189087,0.72359467,3.6639023,-6.286417,-0.9526558,-1.4313736,0.81481934,-1.2175789,2.201992,3.5393982,2.1947746,0.9107704,-4.2460346,-0.29413986
25,2003-Feb,1.492939,-1.5048103,0.644474,1.7496567,1.4273624,2.4631462,0.46264076,1.5732174,1.6306686,-0.40096474,-0.35201454,4.945402,0.10533714,1.2430763,-1.4823952,-2.1507492,3.8095474,0.11786461,1.3710613,0.7268715,0.65802574,-7.4518385,-2.2273827,2.2669296,0.5786152,-0.24005127,-0.94812393,-4.730875
26,2003-Mar,2.2842293,-0.55358315,3.9509506,-4.0357065,0.80337524,1.6561947,-0.12545204,-0.8722763,0.8456402,-2.190401,-1.935667,0.3398285,0.21633911,1.7987499,-0.9141617,0.5137367,3.5448303,-4.640419,0.7977829,2.6107922,-0.2902336,-0.682436,-2.4859524,2.3229904,-2.2935905,3.0815773,3.070652,-0.14110947
27,2003-Apr,-2.2405977,0.39239693,1.137579,0.3644638,0.56184196,-2.106285,0.32596016,-0.5916195,-1.1580372,-1.6686668,0.7288151,-0.84799576,2.275299,1.5285416,2.1618977,-3.3210793,-1.3347473,-0.04330063,-0.12867355,3.0949478,-0.2858219,-0.050949097,-1.1777325,3.1553288,-1.401598,-6.001382,0.7686863,-2.7735538
28,2003-May,0.33905792,-1.1460228,0.47548294,1.8876305,0.8686199,0.7169647,-0.1445694,-0.010885239,-1.0652218,-0.46397018,1.7796173,-0.3126011,0.36153603,-0.47730064,1.0058346,-0.045534134,0.75196075,1.0027847,-0.9363327,-0.0151901245,-2.082178,0.7776432,0.54722214,-0.5287304,0.528389,-2.7355757,1.6464939,-5.4083977
29,2003-Jun,1.6875896,-0.2685547,-1.0709343,-1.2166119,0.6827526,0.15275764,-0.9263401,1.3745022,-1.8851585,-0.020681381,1.9102554,-0.1659069,1.2898312,-0.27747917,-0.64149666,-0.8666115,-0.40001106,-0.10592461,-0.22558403,1.4922333,1.3351345,0.13272858,0.20052338,4.3396225,0.25424576,-0.6758709,1.868185,-0.99313736
30,2003-Jul,-0.13859177,-0.3149128,0.85710907,0.8869438,-0.51786995,-0.17870712,-0.20766258,-1.3744965,0.6759739,1.0038815,-0.3730831,0.99191475,1.0748425,-2.48489,0.016407013,0.32802963,-0.89219666,0.8445568,-0.32598686,1.2941513,0.39486694,-0.17917633,-0.7481861,0.662611,0.9643402,0.04074478,2.4647617,1.3376732
31,2003-Aug,0.7595043,-0.3472271,0.05583,0.85505295,-0.70752525,-0.4624653,-0.5994377,-1.2388477,1.020153,2.255518,-0.52685547,0.48661232,0.2475071,1.6468143,-0.9129009,-1.4232769,-1.3952465,1.0084801,1.5474586,1.5082703,-1.8248463,-1.3609848,0.18361664,1.958807,-2.052824,0.68904495,2.1174679,-0.5953007
32,2003-Sep,-0.6757164,-0.84321404,-1.4778061,1.8606777,-2.7225819,-0.58896637,-1.3820057,-0.90986824,0.90189934,1.0270863,-0.045583725,0.48182297,-1.4102383,-0.402668,-0.15409851,-1.138855,0.05136299,-0.7961216,0.422369,1.3867378,-1.1084595,-0.4655609,1.4066887,0.23017883,-0.69940567,-0.92723846,-0.36849594,-0.98472595
33,2003-Oct,-0.27212715,-2.1860762,-0.91163063,1.1243763,-0.5593605,0.04273796,-0.33159256,-2.2450876,-0.012662888,-0.1382885,-0.4680767,-2.0487595,0.6119194,0.03791046,-1.0692158,-0.159338,-0.13432693,0.61999893,-0.46092415,1.3911228,0.08341789,-2.0246706,1.7212467,-2.3037806,-0.2605629,0.5481186,1.1654396,-0.7451496
34,2003-Nov,-0.6170349,-0.96222115,0.66623306,-1.2288494,-1.6576481,-2.0605717,0.0031433105,-1.8473549,-1.9913769,-0.86296844,-0.67313004,0.15242004,-1.5988998,0.2362709,-0.9896202,-0.835886,-1.3773327,1.2409229,-0.42064857,4.080225,-0.7969246,0.8600197,2.0482693,-2.0369873,-0.037792206,-1.7899723,1.7602501,-2.6401215
35,2003-Dec,1.0163078,0.7473202,-3.5216465,-0.5591774,-0.39785957,-1.8067188,-1.3524494,1.7775745,1.0511951,0.30051804,-0.0032596588,-0.58088493,0.1976986,0.7356949,1.9093037,-0.18505096,0.17435455,2.0661373,1.4155827,3.475109,-2.711403,-2.14748,2.8121586,0.6685562,-2.3523178,-7.2481594,-0.3622284,-1.614275
36,2004-Jan,-0.02219963,3.9559574,0.99061203,1.1535034,0.6530361,0.08760834,-4.3517284,0.51070213,0.9179516,1.8847733,-0.87563705,-1.1286011,0.16621971,1.4684868,-0.43474388,-0.56557083,2.8333359,0.6205406,2.0755196,-0.113853455,0.12573624,1.288887,1.7067375,0.58187485,-0.93995094,-4.4942417,-0.83499146,-0.24493027
37,2004-Feb,-1.99786,0.83356285,1.888443,3.008934,-3.790823,-0.20100594,-4.8683186,2.7553883,2.4452915,-2.4389668,-1.4693375,-0.90249634,-1.6887722,-6.695606,-2.1328983,-0.37832642,1.5903606,-1.39855,4.2088013,3.2972183,-1.0049305,0.82984924,4.359997,-0.07750702,1.0627975,-2.9300156,1.6507645,-3.2419205
38,2004-Mar,-0.18110466,-1.7106476,-0.38553238,0.7628746,-1.5732384,1.9625149,-1.2564373,1.8539085,-2.2403336,0.23540115,-0.60957146,1.3184509,1.4436054,0.267622,0.34361267,-2.7804222,1.2734795,1.0085602,3.544712,-2.9100227,2.1876888,0.56404114,2.1643372,-0.48215866,2.7263985,-3.0092402,2.2620678,-1.7115688
39,2004-Apr,0.9506645,-1.5444412,2.5361233,-1.3754234,-0.26538658,1.0242615,-0.6878128,-2.233654,-0.12203407,-1.6568089,-0.13491821,-2.183735,-2.6956758,-0.704504,-0.35491753,0.46287918,-1.6023426,0.07164574,0.9548969,1.1886406,-0.5154934,-1.2853851,1.9131374,0.52851486,0.14069748,-0.8230171,1.0747204,1.2152271
40,2004-May,-1.3458519,-1.4052639,-0.05719185,-0.39877892,-1.0897675,-0.35942078,-2.072092,-0.4905548,-0.4058876,2.1512547,1.3832264,-2.0413036,-1.6269512,-1.0717316,1.0067978,0.3026638,0.18577385,1.8471584,-0.0018348694,1.9466438,1.8519363,-2.8135262,3.1506653,-1.3588943,-0.181324,2.096325,2.5984306,1.5296478
41,2004-Jun,2.166626,-0.24152565,2.3165264,0.7359657,-1.1671486,2.1635628,-1.9928341,-0.65901375,1.8859062,-1.1926918,0.012861252,-0.37057114,-0.040538788,0.04544258,0.92280006,-0.18084335,1.0254612,-0.9265537,0.90242195,2.8760529,-1.235939,-0.7878647,1.1804428,-0.23377419,0.18397903,-0.78811073,1.705595,0.7751522
42,2004-Jul,-0.541811,0.4814949,0.16525269,-1.1435757,0.83909416,-0.6022053,-0.36371422,0.43458557,0.24449158,-0.9839821,-0.27044487,0.89564323,-0.18433571,0.64681053,0.87688065,0.73007965,-1.9507408,0.9008217,2.3322773,1.0839462,-0.6663475,-2.1803741,-0.058418274,-0.2991867,-1.8594208,-0.17379189,-0.88297653,-0.094509125
43,2004-Aug,-0.5295048,-0.4976883,-0.61964417,-0.057373047,-1.4862347,-0.81062126,0.12560272,-1.5538979,-0.5661526,-0.55285835,0.6136608,0.34095192,-1.289875,0.27520943,0.7067127,0.92642593,-0.6342659,1.0685482,-0.52633286,-0.26049805,-1.4351788,-1.0506077,0.2120018,-1.3018417,-1.0824757,2.6124115,-1.8786736,0.7808914
44,2004-Sep,-0.39624405,0.544899,0.29449844,-0.9141617,0.053333282,0.30389214,0.27683258,-1.612833,-1.3144073,-1.136486,0.58966064,-0.4195404,-1.1129608,-0.020965576,-0.005678177,1.1527157,0.3156109,-0.9287586,0.4254036,-1.3043976,-2.0631104,0.17624092,0.18895912,-0.82556343,-1.4752426,2.7368813,-0.694891,-0.24310684
45,2004-Oct,-0.37484932,0.104982376,1.2264214,0.9840317,-0.5920372,-0.2744274,-1.5432663,1.2534122,-1.3980789,0.19968605,0.95101166,0.4232769,0.1743412,1.415617,0.23707771,0.67246246,-1.8976574,0.33802032,1.7221355,-0.645977,-0.58428,0.123579025,-1.5416985,-3.0576935,-1.886755,-0.13740158,-0.62529564,3.2455616
46,2004-Nov,-0.34129715,-1.3359299,-0.7521763,-2.298523,-2.084755,-2.382763,0.28635025,-0.88873863,-1.5513439,-0.69700813,1.0631409,0.84918785,0.37649918,0.58226585,0.05706024,0.35072327,-2.2819195,-0.8991184,0.660429,2.6315022,-5.691226,2.0486069,-0.23794937,-1.8099899,0.62345505,3.0925179,-1.7296104,2.429203
47,2004-Dec,0.093400955,-1.7427692,-0.20375633,1.4034843,-0.88910294,0.5706177,1.6700726,-1.0406094,0.36998367,-1.5714474,0.9461994,0.8725815,-1.7524033,1.1066036,0.42763138,0.7790165,-1.8301907,-0.43756294,2.3127403,0.1567936,-1.2558842,1.0248623,-1.5949574,-0.124809265,1.7871361,0.24694252,0.40376854,-3.6508083
48,2005-Jan,-0.5829525,-1.489294,1.2297497,0.7885761,-4.5456123,2.2647629,-1.9581051,2.709917,-2.3960762,2.0394173,1.6473217,1.6774292,-1.271143,0.8147888,2.9997158,0.29071808,-1.800209,0.2786293,3.3730602,-1.8021412,-2.8563042,-0.41765213,-1.6722431,-4.318426,1.6250782,-1.1613674,-0.15211105,4.4677753
49,2005-Feb,1.1174641,-0.71598244,-1.0942516,-2.7489433,-2.7430763,-0.933239,0.23005295,0.8154087,0.34676933,4.5288467,5.093603,-2.6240692,-3.2462559,0.9243698,-0.28335953,-4.348525,-2.2375374,2.455162,2.7694283,-1.158556,-4.3422403,1.9327374,-1.7859764,-2.6977215,0.30736732,-0.023719788,3.331459,-2.0407696
50,2005-Mar,-0.35048294,0.697443,-2.3279972,4.127899,-3.655346,-5.3614416,0.11618614,1.0987453,1.1701336,-1.4083099,2.7401314,0.66077423,-3.8912191,0.38942719,-0.7534733,0.34044838,-2.7464638,1.110342,-0.20444489,4.149969,-4.317416,-1.368639,1.373167,-2.436348,-1.2289371,2.9508457,-0.99933434,-3.5472775
51,2005-Apr,-0.2156887,0.24072838,2.1763,-1.278141,1.8782902,-2.3119888,-5.9572477,-1.0743694,-0.76052856,-1.2993603,-2.0142136,-0.7568531,0.92134476,0.6632824,0.3058777,4.246271,-0.43748856,1.1806126,-1.2219524,-0.0026130676,0.19293213,-0.0057315826,-2.7418594,-1.9897156,-1.8363743,0.46123886,3.3388958,1.4400692
52,2005-May,-1.7209187,0.6025238,-0.52508926,-0.4480629,0.93857956,-0.2978325,-1.0225906,-1.679903,-1.1414051,-1.0968914,0.56536865,-1.6708698,-2.4026184,1.5037727,0.32048988,3.1290379,-1.867363,-1.7862549,-1.9376621,-0.43005562,-0.072052,0.34835815,-1.2313156,-0.6909027,-1.488512,2.8949738,-2.0310078,0.24545097
53,2005-Jun,1.2585678,-0.10692978,-0.74098396,0.49821854,-0.1074543,-0.9469185,-2.1214008,0.9556141,-1.9589539,-0.081293106,-0.66137886,-0.88196945,-0.47607613,-1.7390289,0.41654968,1.410368,-2.3470726,0.6389179,0.37464523,0.077264786,0.06300163,-0.18805695,-0.18203545,-2.7522717,0.75938797,0.42668915,1.2666473,-0.07936287
54,2005-Jul,0.3826332,-0.10391617,-2.7550411,0.6808777,-1.4090405,0.103507996,-1.3775005,-1.2730293,-0.082632065,0.21001434,0.4216404,-0.25255966,0.09953308,0.45404625,-1.1921349,-0.23962975,-1.4293003,-0.645174,2.0960236,-0.6009102,0.30668068,0.27326584,1.6841621,0.687006,-1.0567417,2.6137428,0.6754837,1.3926525
55,2005-Aug,-0.53730774,-1.2235107,-2.3193493,-0.91846466,-0.09768677,0.20546913,-2.325962,-1.2738476,-1.7803192,-0.32337952,-0.7100544,-0.095056534,0.77793884,-0.48441505,0.9097805,0.77685356,0.38371086,-0.9611416,0.16235352,0.581583,1.4295406,0.3389511,0.30968666,-1.1932373,-0.9938221,1.646965,0.58973694,0.017131805
56,2005-Sep,-1.556078,-2.4285946,-0.9000969,1.105526,1.0163994,-1.1811962,-0.9395428,-1.4367695,-1.8930016,0.95516014,-0.66680336,-1.0310993,0.22672081,0.42663956,0.20618057,0.9076309,-1.4193707,-1.5064373,0.81267357,1.2237797,1.8748531,0.66674614,1.3289967,0.5148964,0.40670395,3.8940372,0.11293411,0.3818016
57,2005-Oct,-3.4568386,2.3448982,-0.94545555,1.0761089,0.46676445,-2.5848799,-0.5263157,-2.069765,-1.3154469,0.62483025,-1.0482903,-0.63297844,1.0687923,1.2066727,-0.6716156,0.8029194,-0.4719658,-0.659008,-0.62483597,-0.64598083,-0.99292755,1.1186142,-1.2525272,0.04008484,0.50733185,0.5341892,-1.0392113,-0.52387047
58,2005-Nov,-0.44862938,-2.7584896,2.598856,-1.1561146,2.0478935,-0.28042793,-0.033786774,-0.6651039,-2.839077,-1.1504364,1.1389046,0.65349007,-0.52716255,-1.0207767,0.88381195,0.36093712,-0.6326332,-0.953146,-0.020780563,-3.6382828,2.928526,-1.9828186,-2.392912,-2.1975002,-1.8315067,1.2808914,1.2836819,-0.5794296
59,2005-Dec,-0.7319622,-1.6224442,-2.836855,0.009677887,-3.0589771,-1.0695515,0.16721916,-2.476019,-0.4721794,-0.093538284,1.693594,-2.738966,-2.3372936,-0.64037514,-0.63225555,1.2053661,-0.7855549,-3.3529568,3.6860523,-1.3733253,2.4625072,0.9844761,-2.1113644,-0.23883438,-1.689455,2.4119453,2.4158974,0.5874748
60,2006-Jan,-0.33012772,-4.521517,-0.26997185,0.07152176,-4.923416,0.5945797,-2.7815876,-3.0983791,-1.6972656,-3.6104279,-0.53876305,3.700655,-0.29149818,-0.8592472,-2.6303673,-0.2217617,-5.692912,1.274332,-1.9670753,-2.4525223,3.9280796,-1.0990925,-2.0060368,-3.09066,4.503748,4.6994495,-1.9726028,-1.5490551
61,2006-Feb,-0.4748497,0.70288277,-3.6968975,-4.379324,-0.011709213,-1.508316,0.72481155,-4.270752,-2.0627613,-3.0884895,1.0754089,2.2868176,-1.4986076,0.5376015,2.4471989,0.53601646,-2.7702332,0.6386471,1.4909172,-1.0074234,0.8845768,0.78775406,-6.0309286,-0.6263695,1.2967987,4.685007,1.2625065,-3.1712437
62,2006-Mar,-2.225727,-3.893589,-0.2980919,-3.26614,1.9710064,1.3309078,0.0111141205,-2.8662148,-3.2207108,-0.77963257,1.7372952,2.4319382,-1.2669296,2.3944836,-2.492197,-1.774498,-5.7255163,-3.4930048,1.0123158,-0.456398,1.5310078,1.2767506,-7.0596304,-2.0436077,-0.8132057,4.1772766,1.065197,0.15246964
63,2006-Apr,1.0928249,-3.3602858,5.2731133,-1.3634377,0.87111664,-3.143465,0.8859348,2.5895538,0.4981594,-1.2144814,2.2915802,-0.84194183,-0.9799175,-2.2557077,-0.14857674,1.0540543,-3.2807856,-6.109832,-1.1385212,-1.7098732,1.199543,-0.55505943,-0.005554199,-0.091609955,-1.5506592,1.3837242,-0.61309624,0.47414017
64,2006-May,-0.29987717,-1.819128,2.1831703,0.055755615,0.7475853,-1.7405052,-0.3422947,-2.1314526,-0.17605782,-0.49620247,2.8825302,-0.037210464,2.6219463,0.4302597,1.0226784,1.637846,0.88428116,-2.903038,-0.36647224,-0.16280937,0.5071411,-2.1898422,1.3104401,-0.38479042,-2.5816345,2.4433136,-0.033927917,0.48565483
65,2006-Jun,-1.4390507,-0.6421604,-0.6064205,-0.98833466,1.8591232,-2.230154,-2.0534286,-0.79068947,1.535366,1.244936,2.5007744,-2.1182957,2.346548,-1.4594078,0.8721123,0.68131065,-0.7447624,-1.4079685,-1.1912689,-0.45002174,1.3649654,-0.58457565,1.2271214,-1.6761417,0.75444794,0.8667183,-0.7786274,-0.2613144
66,2006-Jul,-1.1515217,-0.8391781,-0.76680374,-0.16843796,0.54104424,1.1490536,-0.6352596,-1.8152485,-1.1809864,0.3443432,0.033981323,0.34046364,2.7570667,0.21711159,-0.18118477,1.3776989,1.2404556,0.047056198,0.28634644,0.68427277,-1.0364361,-0.6620064,-0.08127594,-0.1549015,-1.7733669,1.0236053,-3.15658,2.8287888
67,2006-Aug,-2.193203,-0.25369835,1.5398693,1.0442371,1.352642,-0.22532272,-0.5531845,-1.4760971,-1.5003681,1.7726612,-0.3845539,-1.3469276,1.995575,-0.83727455,0.1658001,0.5100479,1.8391399,-1.3104916,-1.0024929,-1.1395531,1.7588272,1.1570187,1.3184853,1.0472717,-1.5838909,1.6609879,-0.8868313,-0.39675713
68,2006-Sep,-1.4450188,0.40158463,0.838768,0.57489014,1.5410519,-0.48184395,0.28080177,-2.4583225,-0.85455704,-0.73690605,0.45103645,-0.43745804,1.9040394,0.13518524,1.394804,0.3486576,-0.41582108,-0.5351391,-0.8476105,-2.8899174,-0.3880539,1.4902668,0.8602314,0.0015220642,-1.2222538,1.6980991,-0.03712654,-0.014789581
69,2006-Oct,1.371561,-1.6909142,-1.2195778,1.5393639,-0.04936409,-0.506382,0.908062,-2.286499,-0.17655373,-0.7855072,0.48392105,-0.59077644,-0.8135376,-0.026885986,1.459856,0.576807,-0.011646271,-1.8660393,-1.0687542,-0.771616,1.5574055,1.8260612,3.843279,0.24274254,-0.5245781,-0.2469902,-1.0351372,-0.6040878
70,2006-Nov,-3.0487041,-0.46536064,2.1507797,2.272173,0.8440552,-0.882761,0.51636887,-0.21944237,-1.6520443,0.95562935,0.24623108,-0.4227543,2.644333,-0.09098816,-1.9240437,0.31513023,1.1370106,-0.79746056,0.5505085,-0.06359482,1.8369102,0.0040416718,0.438982,-1.8297672,-1.6100464,-0.30275345,1.1190624,-2.2399578
71,2006-Dec,0.17735481,-1.6783905,3.6021862,2.2743874,1.3762226,-1.9630947,-0.038654327,-1.3763561,-0.10577774,0.7914028,1.317997,-1.9839401,-2.5580883,1.7688351,-1.2164841,-0.17043686,-1.4487419,-1.7779751,1.4684029,0.29652786,0.60276604,0.9236622,1.4124184,1.0075722,0.31594658,1.3389397,1.6230755,-4.859726
72,2007-Jan,-2.1820393,-0.15069008,-0.98599434,-1.9954853,2.956232,0.7949867,0.3884678,-0.3274536,-1.735136,2.3982525,0.8649845,1.3925247,2.3555126,-0.3292389,-0.7031174,2.0617275,-1.2220936,-6.819746,-1.2700176,-3.6684608,2.3582096,3.7041168,2.2449589,-1.0724659,2.920124,2.8454628,-1.2266922,-0.11631584
