,Time_Obs,Obs
91,1887-Aug,1.0160896500000005
92,1887-Sep,0.9022211642857143
93,1887-Oct,1.6043497
94,1887-Nov,1.2606936499999999
95,1887-Dec,1.5380373071428575
96,1888-Jan,2.0443136214285715
97,1888-Feb,2.5046531000000005
98,1888-Mar,1.535278985714286
99,1888-Apr,1.0185574000000002
100,1888-May,1.356055207142857
101,1888-Jun,1.3451447142857142
102,1888-Jul,0.8645756642857143
103,1888-Aug,0.6555206500000001
104,1888-Sep,0.713737164285714
105,1888-Oct,1.2942987
106,1888-Nov,1.44098965
107,1888-Dec,1.5545583071428575
108,1889-Jan,1.3321016214285715
109,1889-Feb,1.0597201000000003
110,1889-Mar,1.255542985714286
111,1889-Apr,0.6528533999999999
112,1889-May,0.4610462071428572
113,1889-Jun,0.1814237142857142
114,1889-Jul,0.5262636642857141
115,1889-Aug,0.5366496500000002
116,1889-Sep,0.8930491642857143
117,1889-Oct,1.1829647
118,1889-Nov,1.82717365
119,1889-Dec,1.5549723071428574
120,1890-Jan,1.1233686214285714
121,1890-Feb,1.0607141000000002
122,1890-Mar,0.856095985714286
123,1890-Apr,0.5083884000000001
124,1890-May,0.20591920714285716
125,1890-Jun,0.5286957142857143
126,1890-Jul,0.2934976642857139
127,1890-Aug,0.6005896500000003
128,1890-Sep,0.887458164285714
129,1890-Oct,1.2114827000000001
130,1890-Nov,1.48491065
131,1890-Dec,0.9588843071428574
132,1891-Jan,0.49775262142857146
133,1891-Feb,0.9215651000000002
134,1891-Mar,0.772197985714286
135,1891-Apr,1.1481544000000001
136,1891-May,0.9350772071428572
137,1891-Jun,0.5512377142857141
138,1891-Jul,0.637715664285714
139,1891-Aug,0.7213286500000002
140,1891-Sep,-0.008268835714285938
141,1891-Oct,-0.0653743
142,1891-Nov,0.3612426499999999
143,1891-Dec,0.4415303071428574
144,1892-Jan,0.7858226214285715
145,1892-Feb,0.3294661000000003
146,1892-Mar,1.549078985714286
147,1892-Apr,1.5290354
148,1892-May,0.9943072071428573
149,1892-Jun,0.5156447142857143
150,1892-Jul,0.502964664285714
151,1892-Aug,0.6777176500000004
152,1892-Sep,0.30466716428571416
153,1892-Oct,0.5821826999999999
154,1892-Nov,1.59355165
155,1892-Dec,1.8264643071428575
156,1893-Jan,2.3920046214285717
157,1893-Feb,1.9500241000000003
158,1893-Mar,0.853701985714286
159,1893-Apr,0.7163234
160,1893-May,0.8922152071428572
161,1893-Jun,0.8405097142857141
162,1893-Jul,0.7371116642857141
163,1893-Aug,1.1094856499999999
164,1893-Sep,1.351248164285714
165,1893-Oct,1.2218696999999998
166,1893-Nov,1.28490865
167,1893-Dec,1.4120843071428575
168,1894-Jan,1.1934986214285717
169,1894-Feb,0.6259041000000003
170,1894-Mar,0.42992498571428595
171,1894-Apr,0.5111744
172,1894-May,0.16952920714285724
173,1894-Jun,-0.05699728571428575
174,1894-Jul,-0.23174233571428582
175,1894-Aug,-0.3113633499999997
176,1894-Sep,0.4000351642857143
177,1894-Oct,0.7858747000000001
178,1894-Nov,0.9951126499999999
179,1894-Dec,1.0069173071428574
180,1895-Jan,1.7549666214285715
181,1895-Feb,1.0239561000000004
