,datetime,Obs
172,1964-05,-0.04569779285714293
173,1964-06,0.31460271428571435
174,1964-07,0.07715966428571397
175,1964-08,0.08808364999999885
176,1964-09,0.2595071642857141
177,1964-10,0.0995176999999996
178,1964-11,0.35012865
179,1964-12,0.38510430714285715
180,1965-01,0.24550862142857088
181,1965-02,0.7353620999999997
182,1965-03,0.6359289857142854
183,1965-04,0.7846314
184,1965-05,0.42495620714285715
185,1965-06,0.30551371428571433
186,1965-07,0.3964736642857143
187,1965-08,0.10024064999999904
188,1965-09,0.20341216428571407
189,1965-10,-0.036685300000000476
190,1965-11,-0.08409735000000004
191,1965-12,0.15428830714285713
192,1966-01,0.5199376214285709
193,1966-02,0.4453110999999996
194,1966-03,0.4874339857142853
195,1966-04,0.6305874
196,1966-05,-0.04888279285714281
197,1966-06,-0.34140328571428563
