,datetime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
25,2003-02,1.4929409,-1.5048084,0.64447594,1.7496586,1.4273643,2.463148,0.46264267,1.5732193,1.6306705,-0.40096283,-0.35201263,4.945404,0.10533905,1.2430782,-1.4823933,-2.1507473,3.8095493,0.117866516,1.3710632,0.7268734,0.65802765,-7.4518366,-2.2273808,2.2669315,0.5786171,-0.24004936,-0.948122,-4.730873
26,2003-03,2.2842293,-0.55358315,3.9509506,-4.0357065,0.80337524,1.6561947,-0.12545204,-0.8722763,0.8456402,-2.190401,-1.935667,0.3398285,0.21633911,1.7987499,-0.9141617,0.5137367,3.5448303,-4.640419,0.7977829,2.6107922,-0.2902336,-0.682436,-2.4859524,2.3229904,-2.2935905,3.0815773,3.070652,-0.14110947
27,2003-04,-2.2405977,0.39239693,1.137579,0.3644638,0.56184196,-2.106285,0.32596016,-0.5916195,-1.1580372,-1.6686668,0.7288151,-0.84799576,2.275299,1.5285416,2.1618977,-3.3210793,-1.3347473,-0.04330063,-0.12867355,3.0949478,-0.2858219,-0.050949097,-1.1777325,3.1553288,-1.401598,-6.001382,0.7686863,-2.7735538
28,2003-05,0.33905792,-1.1460228,0.47548294,1.8876305,0.8686199,0.7169647,-0.1445694,-0.010885239,-1.0652218,-0.46397018,1.7796173,-0.3126011,0.36153603,-0.47730064,1.0058346,-0.045534134,0.75196075,1.0027847,-0.9363327,-0.0151901245,-2.082178,0.7776432,0.54722214,-0.5287304,0.528389,-2.7355757,1.6464939,-5.4083977
29,2003-06,1.6875896,-0.2685547,-1.0709343,-1.2166119,0.6827526,0.15275764,-0.9263401,1.3745022,-1.8851585,-0.020681381,1.9102554,-0.1659069,1.2898312,-0.27747917,-0.64149666,-0.8666115,-0.40001106,-0.10592461,-0.22558403,1.4922333,1.3351345,0.13272858,0.20052338,4.3396225,0.25424576,-0.6758709,1.868185,-0.99313736
30,2003-07,-0.13859177,-0.3149128,0.85710907,0.8869438,-0.51786995,-0.17870712,-0.20766258,-1.3744965,0.6759739,1.0038815,-0.3730831,0.99191475,1.0748425,-2.48489,0.016407013,0.32802963,-0.89219666,0.8445568,-0.32598686,1.2941513,0.39486694,-0.17917633,-0.7481861,0.662611,0.9643402,0.04074478,2.4647617,1.3376732
31,2003-08,0.7595043,-0.3472271,0.05583,0.85505295,-0.70752525,-0.4624653,-0.5994377,-1.2388477,1.020153,2.255518,-0.52685547,0.48661232,0.2475071,1.6468143,-0.9129009,-1.4232769,-1.3952465,1.0084801,1.5474586,1.5082703,-1.8248463,-1.3609848,0.18361664,1.958807,-2.052824,0.68904495,2.1174679,-0.5953007
32,2003-09,-0.6757164,-0.84321404,-1.4778061,1.8606777,-2.7225819,-0.58896637,-1.3820057,-0.90986824,0.90189934,1.0270863,-0.045583725,0.48182297,-1.4102383,-0.402668,-0.15409851,-1.138855,0.05136299,-0.7961216,0.422369,1.3867378,-1.1084595,-0.4655609,1.4066887,0.23017883,-0.69940567,-0.92723846,-0.36849594,-0.98472595
33,2003-10,-0.27212715,-2.1860762,-0.91163063,1.1243763,-0.5593605,0.04273796,-0.33159256,-2.2450876,-0.012662888,-0.1382885,-0.4680767,-2.0487595,0.6119194,0.03791046,-1.0692158,-0.159338,-0.13432693,0.61999893,-0.46092415,1.3911228,0.08341789,-2.0246706,1.7212467,-2.3037806,-0.2605629,0.5481186,1.1654396,-0.7451496
34,2003-11,-0.617033,-0.96221924,0.66623497,-1.2288475,-1.6576462,-2.0605698,0.003145218,-1.847353,-1.991375,-0.86296654,-0.6731281,0.15242195,-1.5988979,0.23627281,-0.9896183,-0.8358841,-1.3773308,1.2409248,-0.42064667,4.080227,-0.7969227,0.8600216,2.0482712,-2.0369854,-0.0377903,-1.7899704,1.760252,-2.6401196
35,2003-12,1.0163078,0.7473202,-3.5216465,-0.5591774,-0.39785957,-1.8067188,-1.3524494,1.7775745,1.0511951,0.30051804,-0.0032596588,-0.58088493,0.1976986,0.7356949,1.9093037,-0.18505096,0.17435455,2.0661373,1.4155827,3.475109,-2.711403,-2.14748,2.8121586,0.6685562,-2.3523178,-7.2481594,-0.3622284,-1.614275
36,2004-01,-0.022197723,3.9559593,0.99061394,1.1535053,0.653038,0.087610245,-4.3517265,0.51070404,0.9179535,1.8847752,-0.87563515,-1.1285992,0.16622162,1.4684887,-0.43474197,-0.5655689,2.8333378,0.6205425,2.0755215,-0.11385155,0.12573814,1.2888889,1.7067394,0.58187675,-0.93994904,-4.49424,-0.83498955,-0.24492836
37,2004-02,-1.997858,0.83356476,1.8884449,3.008936,-3.790821,-0.20100403,-4.8683167,2.7553902,2.4452934,-2.4389648,-1.4693356,-0.90249443,-1.6887703,-6.6956043,-2.1328964,-0.3783245,1.5903625,-1.3985481,4.208803,3.2972202,-1.0049286,0.82985115,4.3599987,-0.07750511,1.0627995,-2.9300137,1.6507664,-3.2419186
38,2004-03,-0.18110466,-1.7106476,-0.38553238,0.7628746,-1.5732384,1.9625149,-1.2564373,1.8539085,-2.2403336,0.23540115,-0.60957146,1.3184509,1.4436054,0.267622,0.34361267,-2.7804222,1.2734795,1.0085602,3.544712,-2.9100227,2.1876888,0.56404114,2.1643372,-0.48215866,2.7263985,-3.0092402,2.2620678,-1.7115688
39,2004-04,0.9506645,-1.5444412,2.5361233,-1.3754234,-0.26538658,1.0242615,-0.6878128,-2.233654,-0.12203407,-1.6568089,-0.13491821,-2.183735,-2.6956758,-0.704504,-0.35491753,0.46287918,-1.6023426,0.07164574,0.9548969,1.1886406,-0.5154934,-1.2853851,1.9131374,0.52851486,0.14069748,-0.8230171,1.0747204,1.2152271
40,2004-05,-1.3458519,-1.4052639,-0.05719185,-0.39877892,-1.0897675,-0.35942078,-2.072092,-0.4905548,-0.4058876,2.1512547,1.3832264,-2.0413036,-1.6269512,-1.0717316,1.0067978,0.3026638,0.18577385,1.8471584,-0.0018348694,1.9466438,1.8519363,-2.8135262,3.1506653,-1.3588943,-0.181324,2.096325,2.5984306,1.5296478
41,2004-06,2.166626,-0.24152565,2.3165264,0.7359657,-1.1671486,2.1635628,-1.9928341,-0.65901375,1.8859062,-1.1926918,0.012861252,-0.37057114,-0.040538788,0.04544258,0.92280006,-0.18084335,1.0254612,-0.9265537,0.90242195,2.8760529,-1.235939,-0.7878647,1.1804428,-0.23377419,0.18397903,-0.78811073,1.705595,0.7751522
42,2004-07,-0.541811,0.4814949,0.16525269,-1.1435757,0.83909416,-0.6022053,-0.36371422,0.43458557,0.24449158,-0.9839821,-0.27044487,0.89564323,-0.18433571,0.64681053,0.87688065,0.73007965,-1.9507408,0.9008217,2.3322773,1.0839462,-0.6663475,-2.1803741,-0.058418274,-0.2991867,-1.8594208,-0.17379189,-0.88297653,-0.094509125
43,2004-08,-0.5295048,-0.4976883,-0.61964417,-0.057373047,-1.4862347,-0.81062126,0.12560272,-1.5538979,-0.5661526,-0.55285835,0.6136608,0.34095192,-1.289875,0.27520943,0.7067127,0.92642593,-0.6342659,1.0685482,-0.52633286,-0.26049805,-1.4351788,-1.0506077,0.2120018,-1.3018417,-1.0824757,2.6124115,-1.8786736,0.7808914
44,2004-09,-0.39624405,0.544899,0.29449844,-0.9141617,0.053333282,0.30389214,0.27683258,-1.612833,-1.3144073,-1.136486,0.58966064,-0.4195404,-1.1129608,-0.020965576,-0.005678177,1.1527157,0.3156109,-0.9287586,0.4254036,-1.3043976,-2.0631104,0.17624092,0.18895912,-0.82556343,-1.4752426,2.7368813,-0.694891,-0.24310684
45,2004-10,-0.37484932,0.104982376,1.2264214,0.9840317,-0.5920372,-0.2744274,-1.5432663,1.2534122,-1.3980789,0.19968605,0.95101166,0.4232769,0.1743412,1.415617,0.23707771,0.67246246,-1.8976574,0.33802032,1.7221355,-0.645977,-0.58428,0.123579025,-1.5416985,-3.0576935,-1.886755,-0.13740158,-0.62529564,3.2455616
46,2004-11,-0.34129524,-1.335928,-0.7521744,-2.298521,-2.084753,-2.382761,0.28635216,-0.8887367,-1.551342,-0.6970062,1.0631428,0.84918976,0.37650108,0.58226776,0.05706215,0.35072517,-2.2819176,-0.8991165,0.6604309,2.631504,-5.691224,2.0486088,-0.23794746,-1.809988,0.62345695,3.0925198,-1.7296085,2.429205
47,2004-12,0.093400955,-1.7427692,-0.20375633,1.4034843,-0.88910294,0.5706177,1.6700726,-1.0406094,0.36998367,-1.5714474,0.9461994,0.8725815,-1.7524033,1.1066036,0.42763138,0.7790165,-1.8301907,-0.43756294,2.3127403,0.1567936,-1.2558842,1.0248623,-1.5949574,-0.124809265,1.7871361,0.24694252,0.40376854,-3.6508083
48,2005-01,-0.5829506,-1.4892921,1.2297516,0.78857803,-4.5456104,2.2647648,-1.9581032,2.709919,-2.3960743,2.0394192,1.6473236,1.6774311,-1.271141,0.8147907,2.9997177,0.29072,-1.8002071,0.2786312,3.3730621,-1.8021393,-2.8563023,-0.41765022,-1.6722412,-4.318424,1.6250801,-1.1613655,-0.15210915,4.4677773
49,2005-02,1.117466,-0.7159805,-1.0942497,-2.7489414,-2.7430744,-0.9332371,0.23005486,0.8154106,0.34677124,4.5288486,5.093605,-2.6240673,-3.246254,0.9243717,-0.28335762,-4.348523,-2.2375355,2.455164,2.7694302,-1.1585541,-4.3422384,1.9327393,-1.7859745,-2.6977196,0.30736923,-0.02371788,3.331461,-2.0407677
50,2005-03,-0.35048294,0.697443,-2.3279972,4.127899,-3.655346,-5.3614416,0.11618614,1.0987453,1.1701336,-1.4083099,2.7401314,0.66077423,-3.8912191,0.38942719,-0.7534733,0.34044838,-2.7464638,1.110342,-0.20444489,4.149969,-4.317416,-1.368639,1.373167,-2.436348,-1.2289371,2.9508457,-0.99933434,-3.5472775
51,2005-04,-0.2156887,0.24072838,2.1763,-1.278141,1.8782902,-2.3119888,-5.9572477,-1.0743694,-0.76052856,-1.2993603,-2.0142136,-0.7568531,0.92134476,0.6632824,0.3058777,4.246271,-0.43748856,1.1806126,-1.2219524,-0.0026130676,0.19293213,-0.0057315826,-2.7418594,-1.9897156,-1.8363743,0.46123886,3.3388958,1.4400692
52,2005-05,-1.7209187,0.6025238,-0.52508926,-0.4480629,0.93857956,-0.2978325,-1.0225906,-1.679903,-1.1414051,-1.0968914,0.56536865,-1.6708698,-2.4026184,1.5037727,0.32048988,3.1290379,-1.867363,-1.7862549,-1.9376621,-0.43005562,-0.072052,0.34835815,-1.2313156,-0.6909027,-1.488512,2.8949738,-2.0310078,0.24545097
53,2005-06,1.2585678,-0.10692978,-0.74098396,0.49821854,-0.1074543,-0.9469185,-2.1214008,0.9556141,-1.9589539,-0.081293106,-0.66137886,-0.88196945,-0.47607613,-1.7390289,0.41654968,1.410368,-2.3470726,0.6389179,0.37464523,0.077264786,0.06300163,-0.18805695,-0.18203545,-2.7522717,0.75938797,0.42668915,1.2666473,-0.07936287
54,2005-07,0.3826332,-0.10391617,-2.7550411,0.6808777,-1.4090405,0.103507996,-1.3775005,-1.2730293,-0.082632065,0.21001434,0.4216404,-0.25255966,0.09953308,0.45404625,-1.1921349,-0.23962975,-1.4293003,-0.645174,2.0960236,-0.6009102,0.30668068,0.27326584,1.6841621,0.687006,-1.0567417,2.6137428,0.6754837,1.3926525
55,2005-08,-0.53730774,-1.2235107,-2.3193493,-0.91846466,-0.09768677,0.20546913,-2.325962,-1.2738476,-1.7803192,-0.32337952,-0.7100544,-0.095056534,0.77793884,-0.48441505,0.9097805,0.77685356,0.38371086,-0.9611416,0.16235352,0.581583,1.4295406,0.3389511,0.30968666,-1.1932373,-0.9938221,1.646965,0.58973694,0.017131805
56,2005-09,-1.556078,-2.4285946,-0.9000969,1.105526,1.0163994,-1.1811962,-0.9395428,-1.4367695,-1.8930016,0.95516014,-0.66680336,-1.0310993,0.22672081,0.42663956,0.20618057,0.9076309,-1.4193707,-1.5064373,0.81267357,1.2237797,1.8748531,0.66674614,1.3289967,0.5148964,0.40670395,3.8940372,0.11293411,0.3818016
57,2005-10,-3.4568386,2.3448982,-0.94545555,1.0761089,0.46676445,-2.5848799,-0.5263157,-2.069765,-1.3154469,0.62483025,-1.0482903,-0.63297844,1.0687923,1.2066727,-0.6716156,0.8029194,-0.4719658,-0.659008,-0.62483597,-0.64598083,-0.99292755,1.1186142,-1.2525272,0.04008484,0.50733185,0.5341892,-1.0392113,-0.52387047
58,2005-11,-0.44862747,-2.7584877,2.5988579,-1.1561127,2.0478954,-0.28042603,-0.033784866,-0.665102,-2.839075,-1.1504345,1.1389065,0.653492,-0.52716064,-1.0207748,0.88381386,0.36093903,-0.6326313,-0.9531441,-0.020778656,-3.6382809,2.9285278,-1.9828167,-2.39291,-2.1974983,-1.8315048,1.2808933,1.2836838,-0.5794277
59,2005-12,-0.7319622,-1.6224442,-2.836855,0.009677887,-3.0589771,-1.0695515,0.16721916,-2.476019,-0.4721794,-0.093538284,1.693594,-2.738966,-2.3372936,-0.64037514,-0.63225555,1.2053661,-0.7855549,-3.3529568,3.6860523,-1.3733253,2.4625072,0.9844761,-2.1113644,-0.23883438,-1.689455,2.4119453,2.4158974,0.5874748
60,2006-01,-0.3301258,-4.521515,-0.26996994,0.07152367,-4.923414,0.5945816,-2.7815857,-3.0983772,-1.6972637,-3.610426,-0.53876114,3.700657,-0.29149628,-0.8592453,-2.6303654,-0.2217598,-5.69291,1.274334,-1.9670734,-2.4525204,3.9280815,-1.0990906,-2.0060349,-3.0906582,4.50375,4.6994514,-1.9726009,-1.5490532
61,2006-02,-0.4748478,0.7028847,-3.6968956,-4.379322,-0.011707306,-1.5083141,0.72481346,-4.27075,-2.0627594,-3.0884876,1.0754108,2.2868195,-1.4986057,0.5376034,2.4472008,0.5360184,-2.7702312,0.638649,1.4909191,-1.0074215,0.8845787,0.78775597,-6.0309267,-0.62636757,1.2968006,4.685009,1.2625084,-3.1712418
62,2006-03,-2.225727,-3.893589,-0.2980919,-3.26614,1.9710064,1.3309078,0.0111141205,-2.8662148,-3.2207108,-0.77963257,1.7372952,2.4319382,-1.2669296,2.3944836,-2.492197,-1.774498,-5.7255163,-3.4930048,1.0123158,-0.456398,1.5310078,1.2767506,-7.0596304,-2.0436077,-0.8132057,4.1772766,1.065197,0.15246964
63,2006-04,1.0928249,-3.3602858,5.2731133,-1.3634377,0.87111664,-3.143465,0.8859348,2.5895538,0.4981594,-1.2144814,2.2915802,-0.84194183,-0.9799175,-2.2557077,-0.14857674,1.0540543,-3.2807856,-6.109832,-1.1385212,-1.7098732,1.199543,-0.55505943,-0.005554199,-0.091609955,-1.5506592,1.3837242,-0.61309624,0.47414017
64,2006-05,-0.29987717,-1.819128,2.1831703,0.055755615,0.7475853,-1.7405052,-0.3422947,-2.1314526,-0.17605782,-0.49620247,2.8825302,-0.037210464,2.6219463,0.4302597,1.0226784,1.637846,0.88428116,-2.903038,-0.36647224,-0.16280937,0.5071411,-2.1898422,1.3104401,-0.38479042,-2.5816345,2.4433136,-0.033927917,0.48565483
65,2006-06,-1.4390507,-0.6421604,-0.6064205,-0.98833466,1.8591232,-2.230154,-2.0534286,-0.79068947,1.535366,1.244936,2.5007744,-2.1182957,2.346548,-1.4594078,0.8721123,0.68131065,-0.7447624,-1.4079685,-1.1912689,-0.45002174,1.3649654,-0.58457565,1.2271214,-1.6761417,0.75444794,0.8667183,-0.7786274,-0.2613144
66,2006-07,-1.1515217,-0.8391781,-0.76680374,-0.16843796,0.54104424,1.1490536,-0.6352596,-1.8152485,-1.1809864,0.3443432,0.033981323,0.34046364,2.7570667,0.21711159,-0.18118477,1.3776989,1.2404556,0.047056198,0.28634644,0.68427277,-1.0364361,-0.6620064,-0.08127594,-0.1549015,-1.7733669,1.0236053,-3.15658,2.8287888
67,2006-08,-2.193203,-0.25369835,1.5398693,1.0442371,1.352642,-0.22532272,-0.5531845,-1.4760971,-1.5003681,1.7726612,-0.3845539,-1.3469276,1.995575,-0.83727455,0.1658001,0.5100479,1.8391399,-1.3104916,-1.0024929,-1.1395531,1.7588272,1.1570187,1.3184853,1.0472717,-1.5838909,1.6609879,-0.8868313,-0.39675713
68,2006-09,-1.4450188,0.40158463,0.838768,0.57489014,1.5410519,-0.48184395,0.28080177,-2.4583225,-0.85455704,-0.73690605,0.45103645,-0.43745804,1.9040394,0.13518524,1.394804,0.3486576,-0.41582108,-0.5351391,-0.8476105,-2.8899174,-0.3880539,1.4902668,0.8602314,0.0015220642,-1.2222538,1.6980991,-0.03712654,-0.014789581
69,2006-10,1.371561,-1.6909142,-1.2195778,1.5393639,-0.04936409,-0.506382,0.908062,-2.286499,-0.17655373,-0.7855072,0.48392105,-0.59077644,-0.8135376,-0.026885986,1.459856,0.576807,-0.011646271,-1.8660393,-1.0687542,-0.771616,1.5574055,1.8260612,3.843279,0.24274254,-0.5245781,-0.2469902,-1.0351372,-0.6040878
70,2006-11,-3.0487022,-0.46535873,2.1507816,2.2721748,0.8440571,-0.8827591,0.5163708,-0.21944046,-1.6520424,0.95563126,0.24623299,-0.42275238,2.6443348,-0.09098625,-1.9240417,0.31513214,1.1370125,-0.79745865,0.5505104,-0.06359291,1.8369122,0.004043579,0.43898392,-1.8297653,-1.6100445,-0.30275154,1.1190643,-2.239956
71,2006-12,0.17735481,-1.6783905,3.6021862,2.2743874,1.3762226,-1.9630947,-0.038654327,-1.3763561,-0.10577774,0.7914028,1.317997,-1.9839401,-2.5580883,1.7688351,-1.2164841,-0.17043686,-1.4487419,-1.7779751,1.4684029,0.29652786,0.60276604,0.9236622,1.4124184,1.0075722,0.31594658,1.3389397,1.6230755,-4.859726
72,2007-01,-2.1820374,-0.15068817,-0.98599243,-1.9954834,2.956234,0.79498863,0.3884697,-0.3274517,-1.7351341,2.3982544,0.8649864,1.3925266,2.3555145,-0.32923698,-0.70311546,2.0617294,-1.2220917,-6.819744,-1.2700157,-3.668459,2.3582115,3.7041187,2.2449608,-1.072464,2.920126,2.8454647,-1.2266903,-0.116313934
73,2007-02,-7.4582615,1.4571114,3.1640282,-0.7219143,-1.1261482,2.5769043,0.963995,-0.1109066,2.284769,2.0085735,-0.1904316,-1.4166107,1.2672138,0.14621735,1.6433144,0.08450699,3.1393414,-3.0685444,1.3799095,-2.7712765,0.11371994,1.5933189,2.7647095,3.877945,1.2717495,0.5704632,-4.2291,0.2578926
